spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,label,filename,source_file,segment_id
649.4993879914217,103.55049994096828,34.194823598414104,7.111294967612755,8.431109067647236,5.051366740822619,0.4758722470736936,0.46526442678444246,0.7307225467404799,0.36770215348067736,0.38670249708765425,0.7970954285326944,0.4487222946610578,0.42610584745187424,0.6899829424568066,0.581153249975698,0.8641514591237208,0.559299283056454,Aisdur,00061_seg0.wav,Aisdur/00061.wav,0
635.2566680161138,116.99059847142006,37.0104032605919,6.390064926902767,9.0548171954351,3.9671867205092077,0.3624581832358271,0.2935467165327832,0.7755811859504756,0.258227937985024,0.2592903498620118,0.8527155118793808,0.3341544545799911,0.3052292644708017,0.5246144677395862,0.5004107254553125,0.8559948027986312,0.4246105642445886,Aisdur,00061_seg1.wav,Aisdur/00061.wav,1
640.7982878326898,110.31025667579598,35.92144959053983,6.188552780040444,9.188035010681368,4.520000125440677,0.452588682526488,0.38155316424749247,0.8177387151317568,0.3197905186824525,0.375981619762213,0.7956820546290679,0.4118222197864126,0.38921907320125804,0.7032097969079796,0.5819059895816543,0.9084421613928326,0.6135637816563121,Aisdur,00061_seg2.wav,Aisdur/00061.wav,2
643.8352096324056,94.41780091983286,35.20571057455453,7.72786186995676,9.251734072796038,4.022304659890653,0.4880717177791996,0.4571935830685136,0.6591171170782743,0.3468547281926977,0.3779360498740301,0.8393486790177869,0.42566820386352283,0.4130403820133141,0.6683367403359318,0.5808391126254862,0.8964869321161547,0.5824795642566272,Aisdur,00062_seg0.wav,Aisdur/00062.wav,0
633.3598835913871,105.77612919457253,37.619478866613214,5.906924014365967,9.62028274603581,4.080057474149504,0.3657312507088,0.2915266197661453,0.6945820220899793,0.28996488306631707,0.2883661932402982,0.8323686093901027,0.3139145750608128,0.3250092120334987,0.5468761498161985,0.5053792311125416,0.9505770485492575,0.4429471323147735,Aisdur,00062_seg1.wav,Aisdur/00062.wav,1
590.9119789206449,98.89047605992931,41.04693060787407,8.478634526508243,6.603268055684992,2.4091225440353985,0.3609455278704579,0.28249538900233917,0.6775373187041731,0.22039594252596084,0.2389002183877924,0.7826712779663381,0.26245700438862735,0.2691655224388885,0.4550266308913164,0.4167343703686488,0.9380924601185001,0.42287349497220694,Aisdur,00062_seg2.wav,Aisdur/00062.wav,2
643.5518147697153,101.24575422627993,35.18450084402483,9.379246817489822,6.653751515279258,3.6319772433547786,0.534419650989775,0.4789844079934339,0.622681428284518,0.3335374803390207,0.37761288194158305,0.734391576513178,0.4172892244804345,0.3946389757128606,0.6926514124101796,0.6111022787610587,0.9024152326972711,0.6155379182602723,Aisdur,00063_seg0.wav,Aisdur/00063.wav,0
612.3295208654392,101.98295458000499,36.89013778567038,10.77321110170156,6.707608883294219,2.6560594780291233,0.4416129265030921,0.401287698043618,0.5464957787236131,0.26297940428535904,0.2990029526919498,0.8320178839543645,0.34863548406202094,0.3503807542667202,0.5905530128003977,0.5247693607058954,0.8591136615184475,0.5139894955009816,Aisdur,00063_seg1.wav,Aisdur/00063.wav,1
623.1737403798693,108.03162189902403,37.8269535686464,7.497267299538654,5.496047808136023,2.6387683181245847,0.48604999131032167,0.4299368723930346,0.7695044581424055,0.353110106147488,0.383043492513264,0.8772305338884648,0.4045708270405079,0.4135170518434478,0.6176530200230367,0.5826886707105736,0.8617586640064345,0.5321779698721578,Aisdur,00063_seg2.wav,Aisdur/00063.wav,2
633.0358519095396,103.72279229163873,34.34263296104042,9.614286073622495,8.271513894878076,4.6904646397906165,0.5218375141859989,0.49079913068351244,0.6824687468993139,0.37815470856084454,0.4280497176997837,0.6982756236755886,0.41686469224420547,0.425977998233199,0.6749126725851887,0.6007219200753734,0.9131893833961958,0.6192892962080316,Aisdur,00064_seg0.wav,Aisdur/00064.wav,0
